1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
583	-0.301901	199.051905	0.001084	10.7
584	-0.340408	198.877502	0.001192	11.9
585	-0.504798	198.703506	0.002736	12.2
586	-0.379760	198.529916	0.002665	8.5
587	-0.000000	198.356729	0.000000	13.9
588	-0.511068	198.183944	0.001414	8.1
589	-0.000000	198.011560	0.000000	8.5
590	-0.363448	197.839576	0.001231	8.3
591	-0.146813	197.667989	0.002167	8.3
592	-0.000000	197.496798	0.000000	8.0
593	-0.000000	197.326002	0.000000	8.2
594	-0.000000	197.155600	0.000000	14.9
595	-0.410915	196.985589	0.001492	12.2
596	-0.045921	196.815969	0.000254	8.4
597	-0.018265	196.646738	0.000218	8.7
598	-0.044303	196.477894	0.002647	8.5
599	-0.318926	196.309436	0.001695	9.1
600	-0.410152	196.141363	0.001732	8.9
601	-0.147100	195.973673	0.001169	8.5
602	-0.047709	195.806365	0.000934	11.6
603	-0.043961	195.639437	0.000331	8.5
604	-0.000000	195.472888	0.000000	10.5
605	-0.357076	195.306717	0.001582	21.9
606	-0.000000	195.140922	0.000000	10.8
607	-0.000000	194.975501	0.000000	6.7
608	-0.131093	194.810454	0.000414	9.3
609	-0.000000	194.645779	0.000000	8.2
610	-0.000000	194.481475	0.000000	8.4
611	-0.162106	194.317540	0.001208	8.5
612	-0.347647	194.153973	0.000926	8.4
613	-0.403938	193.990773	0.001670	8.3
614	-0.258067	193.827938	0.005096	14.1
615	-0.581890	193.665467	0.001759	8.7
616	-0.097498	193.503358	0.000824	8.5
617	-0.174684	193.341611	0.004185	8.6
618	-0.394721	193.180224	0.001502	8.7
619	-0.094623	193.019196	0.000507	11.8
620	-0.000000	192.858525	0.000000	8.3
621	-0.000243	192.698210	0.000008	8.4
622	-0.056309	192.538251	0.000636	8.4
623	-0.000000	192.378644	0.000000	8.3
624	-0.000000	192.219391	0.000000	8.1
625	-0.002551	192.060488	0.000027	10.4
