1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
514	-1.361294	212.165581	0.002519	71.3
515	-0.909072	211.958859	0.002603	70.6
516	-1.103075	211.752673	0.004120	70.6
517	-1.457580	211.547021	0.004478	70.8
518	-0.263009	211.341902	0.003041	72.2
519	-0.546463	211.137311	0.003168	73.2
520	-0.764339	210.933248	0.001431	72.1
521	-1.181984	210.729710	0.001357	72.1
522	-1.181781	210.526695	0.008495	72.6
523	-1.405052	210.324200	0.002047	73.3
524	-1.560410	210.122224	0.007981	73.2
525	-0.000000	209.920765	0.000000	74.1
526	-1.167583	209.719820	0.004689	73.1
527	-0.917255	209.519387	0.002152	70.6
528	-0.000000	209.319463	0.000000	71.8
529	-1.387243	209.120048	0.002479	71.4
530	-0.000000	208.921139	0.000000	70.3
531	-1.215768	208.722733	0.001149	72.3
532	-1.349910	208.524829	0.001343	72.8
533	-0.326336	208.327425	0.001562	73.7
534	-0.000000	208.130518	0.000000	70.6
535	-0.845778	207.934107	0.001422	71.1
536	-0.957006	207.738189	0.001252	71.1
537	-0.000000	207.542762	0.000000	71.0
538	-1.624132	207.347825	0.008257	71.2
539	-0.201031	207.153376	0.001324	71.3
540	-0.556934	206.959412	0.001513	73.5
541	-1.655393	206.765932	0.017123	71.2
542	-0.492611	206.572933	0.001475	71.1
543	-0.660423	206.380414	0.001669	72.0
544	-0.000000	206.188373	0.000000	70.8
545	-1.458863	205.996807	0.006726	72.1
546	-0.572356	205.805716	0.001737	71.8
547	-0.985095	205.615096	0.005169	73.0
548	-0.055273	205.424946	0.001538	69.8
549	-1.188559	205.235265	0.001084	72.1
550	-1.183271	205.046050	0.003547	72.5
551	-0.979558	204.857299	0.001297	71.8
552	-0.718956	204.669011	0.003229	71.3
553	-1.308706	204.481184	0.003370	72.3
554	-0.891858	204.293816	0.003159	72.1
555	-1.203764	204.106905	0.002071	69.2
556	-1.333398	203.920449	0.004324	71.6
557	-1.593526	203.734447	0.003545	70.6
558	-0.855775	203.548896	0.001592	70.7
559	-1.252305	203.363795	0.028146	70.5
560	-0.000927	203.179143	0.000520	71.1
561	-1.165496	202.994937	0.005834	72.5
562	-0.652956	202.811176	0.001655	69.8
563	-1.176689	202.627857	0.001812	71.6
564	-0.336525	202.444980	0.004101	72.5
565	-1.322214	202.262543	0.002764	75.9
566	-1.016696	202.080543	0.005988	72.0
567	-1.402726	201.898979	0.016114	72.8
568	-0.941159	201.717849	0.002517	72.5
569	-0.000000	201.537153	0.000000	71.0
570	-1.164991	201.356887	0.002033	71.6
