1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
421	-0.567796	150.845219	210.702122	0.002992	5.8
422	-0.602424	151.843188	209.485562	0.004983	8.4
423	-0.627992	151.230792	210.230424	0.003232	5.1
424	-0.610239	150.618911	210.979969	0.002951	6.0
425	-0.603489	151.473883	209.934117	0.006088	6.1
426	-0.625260	152.473883	208.723940	0.003228	6.1
427	-0.616124	153.473883	207.527635	0.002512	5.9
428	-0.620609	152.861485	208.258617	0.003466	4.0
429	-0.615541	152.249087	208.994766	0.004173	3.8
430	-0.614022	151.636689	209.736137	0.004413	3.8
431	-0.591659	152.636689	208.528235	0.001805	11.5
432	-0.616867	152.024292	209.266295	0.005460	10.4
433	-0.635417	151.411894	210.009598	0.004955	6.3
434	-0.605880	152.408175	208.803030	0.003837	11.2
435	-0.602553	153.408026	207.605999	0.004314	5.2
436	-0.598156	154.408026	206.422438	0.006189	11.2
437	-0.602163	155.408026	205.252296	0.002201	8.9
438	-0.589510	154.795629	205.967308	0.006938	11.0
439	-0.624095	154.183231	206.687320	0.004520	5.1
440	-0.587431	155.183231	205.514181	0.002914	4.5
441	-0.608649	156.183231	204.354285	0.003791	6.0
442	-0.579995	155.570833	205.063044	0.004595	12.2
443	-0.603440	154.958435	205.776736	0.003450	6.0
444	-0.586162	155.958435	204.613883	0.003046	6.8
445	-0.620025	155.388706	205.274778	0.004497	8.0
446	-0.615864	156.388706	204.117575	0.002729	7.9
447	-0.614918	155.776630	204.824316	0.002953	5.8
448	-0.571977	155.164232	205.536345	0.003019	5.9
449	-0.606805	156.164232	204.376199	0.003701	16.2
450	-0.628139	155.552059	205.084849	0.002860	6.5
451	-0.602487	156.552059	203.929780	0.002403	9.4
452	-0.604340	157.552059	202.787649	0.001755	5.4
453	-0.631393	158.543261	201.668122	0.004198	2.9
454	-0.587232	157.930871	202.358331	0.004529	2.8
455	-0.623306	158.930871	201.233686	0.004158	2.8
456	-0.601739	159.930871	200.121473	0.004691	2.8
457	-0.632702	160.930871	199.021487	0.004061	3.0
458	-0.622947	160.318473	199.693676	0.004048	2.8
459	-0.618514	161.318473	198.598375	0.003404	5.9
460	-0.604178	160.706075	199.267704	0.005298	3.1
461	-0.616510	161.706075	198.177058	0.005973	3.0
462	-0.615255	161.093677	198.843546	0.004017	3.1
463	-0.600572	160.481279	199.514531	0.002629	5.8
464	-0.593515	161.481279	198.421189	0.003452	7.9
465	-0.611524	160.868881	199.089323	0.003348	5.9
466	-0.590110	161.868881	198.000623	0.003458	4.2
467	-0.597377	161.256483	198.665922	0.003474	5.5
468	-0.599571	162.256483	197.581836	0.003696	7.6
469	-0.589583	163.256481	196.509519	0.003548	6.7
470	-0.638501	162.644083	197.164819	0.005595	6.2
471	-0.597579	163.644083	196.097009	0.003790	10.8
472	-0.642281	164.644083	195.040703	0.004405	9.6
473	-0.620484	164.031685	195.686227	0.002869	7.5
474	-0.619562	163.615362	196.127517	0.005914	10.8
475	-0.627560	163.155106	196.617695	0.004678	5.5
476	-0.601832	162.542708	197.273718	0.002337	6.7
477	-0.602789	163.542708	196.204731	0.004839	10.1
478	-0.612944	162.930310	196.857997	0.006048	4.6
479	-0.630916	163.930310	195.793499	0.002539	5.8
480	-0.597210	163.317912	196.444025	0.003173	10.9
481	-0.621490	164.317910	195.383989	0.003714	40.7
482	-0.601808	165.317910	194.335330	0.005282	11.9
483	-0.613651	166.317910	193.297867	0.003270	10.3
484	-0.612281	167.317910	192.271423	0.004626	10.7
485	-0.597462	168.317910	191.255822	0.002781	7.3
486	-0.625748	167.705512	191.876496	0.002550	5.8
487	-0.613023	167.093143	192.501182	0.002547	11.1
488	-0.625890	166.490924	193.119494	0.005413	2.7
489	-0.615621	165.878526	193.752343	0.004404	5.8
490	-0.595787	165.266128	194.389354	0.005690	6.0
491	-0.590195	166.266128	193.351316	0.004171	5.2
492	-0.592803	167.266128	192.324306	0.004585	6.0
493	-0.633418	166.653730	192.951946	0.007163	10.9
494	-0.623196	167.653730	191.929162	0.003999	6.0
495	-0.618656	167.041332	192.554222	0.006673	5.0
496	-0.634502	168.041332	191.535639	0.005704	4.5
497	-0.613630	169.041332	190.527776	0.002440	4.4
498	-0.597698	170.041332	189.530464	0.003630	7.8
499	-0.606305	171.041332	188.543539	0.002992	10.0
500	-0.631801	172.041332	187.566838	0.004679	1.4
501	-0.573859	171.428961	188.163737	0.005981	5.8
502	-0.599643	172.428961	187.190958	0.004419	8.5
503	-0.579872	171.834868	187.767662	0.003297	7.0
504	-0.625410	172.834868	186.798963	0.004008	11.0
505	-0.588425	173.834868	185.840208	0.001982	6.5
